"PSComputerName","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","ClassGuid","CompatID","CreationClassName","Description","DeviceClass","DeviceID","DeviceName","DevLoader","DriverDate","DriverName","DriverProviderName","DriverVersion","FriendlyName","HardWareID","InfName","InstallDate","IsSigned","Location","Manufacturer","Name","PDO","Signer","Started","StartMode","Status","SystemCreationClassName","SystemName"
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\76","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\000000a1","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\75","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\000000a0","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\74","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\73","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\72","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\71","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009c","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\70","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6F","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000009a","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6E","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000099","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6D","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000098","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6C","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000097","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6B","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000096","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\6A","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000095","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\69","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000094","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\68","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000093","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\67","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000092","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\66","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000091","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\65","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000090","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\64","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\63","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\62","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008d","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\61","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008c","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\60","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008b","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5F","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000008a","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5E","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000089","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5D","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000088","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5C","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000087","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5B","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000086","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\5A","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000085","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\59","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000084","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\58","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000083","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\57","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000082","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\56","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000081","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\55","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\00000080","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\54","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000007f","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\53","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000007e","Microsoft Windows",,,,,
"W11WORKSTATION","2","Win32_PnPSignedDriver","CIM_Service","CIM_ManagedSystemElement",,"28","System.String[]","W11WORKSTATION","root\cimv2",,,"{50127dc3-0f36-415e-a6cc-4cb3be910b65}","ACPI\Processor",,"AMD Processor","PROCESSOR","ACPI\AUTHENTICAMD_-_AMD64_FAMILY_23_MODEL_49_-_AMD_RYZEN_THREADRIPPER_PRO_3995WX_64-CORES_____\52","AMD Processor",,"20090421000000.******+***",,"Microsoft","10.0.22000.778","AMD Ryzen Threadripper PRO 3995WX 64-Cores     ","ACPI\AuthenticAMD_-_AMD64_Family_23_Model_49","cpu.inf",,"True",,"Advanced Micro Devices",,"\Device\0000007d","Microsoft Windows",,,,,
